Label,Weight同性恋,1533
怀春,8
扪心自问,8
全妮玛,8
一对一,8
努力做到,8
点评,8
气大,8
发个,8
显着,8
任何事物,8
逃不脱,8
两字,8
脸上,8
挑刺儿,8
赶出来,8
病房,8
帮不了,8
一死,8
两腿,8
一伸,8
放浪形骸,8
谨小慎微,8
大哥,8
我妹,8
有直,8
留言,8
浪费,8
南理工,8
挺开,8
主赶,8
赶出,8
主和,8
向上,8
片场,8
冲突,8
特殊,8
逃避,8
心理咨询,8
后天,8
普及,8
全国,8
性伴侣,8
言论,8
阴阳怪气,8
不再,8
何必,8
震惊,7
平时,7
承担,7
介绍,7
困难,7
救命,7
仅仅,7
赚钱,7
一半,7
大人,7
我媽,7
维护,7
玩笑,7
几次,7
叔叔,7
下面,7
或者说,7
前面,7
说服,7
得不到,7
十年,7
刚好,7
柜子,7
不出,7
妥协,7
养老院,7
目的,7
责任,7
关键,7
试图,7
一方,7
分享,7
卜姐,7
说法,7
例子,7
牵手,7
lgbt,7
对性,7
违法,7
盲目,7
恐同,7
听说,7
好难,7
没错,7
想过,7
一代,7
这类,7
定义,7
国情,7
绑架,7
生气,7
平衡,7
普遍,7
无知,7
之分,7
伦理,7
潮流,7
关乎,7
正视,7
婚姻家庭,7
财产,7
全世界,7
com,7
敢于,7
侮辱,7
传播,7
这份,7
纪录片,7
忘记,6
猜出来,6
一步,6
不该,6
谩骂,6
女方,6
沉默,6
暗示,6
一把,6
称呼,6
一顿,6
不住,6
意愿,6
打断,6
正好,6
明显,6
内容,6
早点,6
打死,6
简直,6
世俗,6
好想哭,6
哪有,6
幸福生活,6
情绪,6
可怜,6
现状,6
00,6
吵架,6
重新,6
负担,6
监护人,6
逼婚,6
说真的,6
事儿,6
长期,6
明确,6
毛病,6
亲亲,6
白菜,6
有钱,6
一点点,6
带坏,6
出国,6
提了,6
心态,6
17,6
18,6
疯狂,6
暗恋,6
老妈,6
立场,6
30,6
志愿者,6
一群,6
清晰,6
洗脑,6
信息,6
一块,6
总有一天,6
消化,6
自卑,6
推动,6
出色,6
伙伴,6
人有,6
更大,6
不配,6
厉害,6
等于,6
2019,6
否认,6
动物,6
政策,6
ok,6
领养,6
本质,6
邮轮,6
坦坦荡荡,6
任重道远,6
馒头,6
打扰,6
人人平等,6
爱是,6
大陆,6
人权,6
草案,6
诋毁,6
恰好,6
接吻,6
汉服,6
骗子,6
一遍,6
提出,6
好人,6
组配,6
一片,6
成立,6
伪腐,6
cn,6
赋予,6
人民,6
体现,6
真棒,6
恋童,6
外国,6
私信,6
牡丹江,6
乱搞,6
生育率,6
猜到,5
期望,5
辩论,5
崆峒,5
注意,5
稍微,5
抱歉,5
十几年,5
那一刻,5
瞬间,5
通讯录,5
两边,5
无感,5
发了,5
出櫃,5
大声,5
开口,5
分开,5
带有,5
正式,5
古代,5
祝愿,5
幸福快乐,5
不正,5
新闻,5
放弃,5
甜甜的,5
强烈,5
聊到,5
提前,5
专业,5
安全措施,5
神仙,5
活在,5
媳妇,5
表白,5
赞成,5
去世,5
遭受,5
试探性,5
陌生人,5
人才,5
恩爱,5
流行,5
恨不得,5
残忍,5
常见,5
表面,5
必然,5
欲望,5
上班,5
好事,5
不太好,5
典型,5
后续,5
谈论,5
一致,5
委屈,5
耽误,5
着急,5
第二,5
事件,5
前任,5
回事,5
假装,5
碰到,5
有过,5
加入,5
朋友圈,5
容易接受,5
爆炸,5
逼迫,5
独身主义,5
打击,5
精神病,5
很多年,5
形成,5
一代人,5
三次,5
从未,5
迟早,5
珠海,5
上海,5
妨碍,5
适应,5
做人,5
一堆,5
无后为大,5
降低,5
一套,5
一只,5
旁边,5
基础,5
不分,5
悸动,5
享有,5
小朋友,5
狗头,5
猪肉,5
优越感,5
原本,5
新奇,5
群众,5
极端,5
人士,5
跟风,5
嘻嘻,5
祸害,5
https,5
单一,5
家族,5
亲吻,5
人数,5
公民,5
概念,5
感染,5
自豪,5
高调,5
大自然,5
主吧,5
WEIway,5
年级,4
不懂事,4
三十岁,4
大姨,4
不大,4
妹妹,4
迈出,4
晚年,4
亲戚朋友,4
男方,4
....,4
.....,4
过激,4
看来,4
ex,4
记住,4
性恋,4
多好,4
大城市,4
勇敢的人,4
可笑,4
安慰,4
向往,4
离家,4
加上,4
赶紧,4
我爹,4
忍不住,4
不信,4
口中,4
好听,4
24,4
隐藏,4
百度,4
份子,4
追逐,4
相同,4
外界,4
时不时,4
高兴,4
鼻子,4
干预,4
外地,4
会过,4
小姑娘,4
我俩,4
泪流满面,4
一大堆,4
多久,4
原生,4
睡觉,4
事业,4
地狱,4
以待,4
说完,4
天呐,4
可不可以,4
回到,4
流泪,4
爱着,4
独生子女,4
上次,4
感人,4
15,4
在乎,4
小心,4
祝好,4
奶奶,4
結婚,4
过日子,4
在家,4
培养,4
终身,4
90,4
第一个,4
诊断,4
勉强,4
反抗,4
相当,4
处理,4
人员,4
少部分,4
签字,4
已婚,4
谈到,4
不爱,4
通知,4
同居,4
底线,4
远远,4
牵扯,4
打电话,4
共同,4
解锁,4
下次,4
不易,4
麻麻,4
见面,4
前段时间,4
暂时,4
出门,4
太早,4
程度,4
出口,4
比如说,4
困扰,4
进去,4
试着,4
一路,4
啥时候,4
安排,4
班上,4
事上,4
热乎,4
嘴巴,4
13,4
男子,4
性关系,4
刷到,4
范围,4
起码,4
看病,4
身为,4
很深,4
学会,4
崩溃,4
心理学,4
抵触,4
链接,4
判断,4
50,4
方法,4
性趣,4
骗人,4
效果,4
真不知道,4
积极,4
生小孩,4
说辞,4
书院,4
说起,4
接受程度,4
不通,4
很小,4
摆脱,4
围绕,4
糟糕,4
心底,4
根深蒂固,4
告知,4
几十年,4
状况,4
头像,4
常态,4
血脉,4
愧疚,4
相对,4
当作,4
争论,4
同夫,4
当事人,4
路上,4
录音,4
相比,4
无辜,4
深圳,4
接收,4
大佬,4
现代,4
..,4
悲哀,4
弱势群体,4
传承,4
帮忙,4
历史,4
渐渐,4
hhh,4
care,4
七年,4
扶持,4
不孝有三,4
迷茫,4
同龄人,4
抗拒,4
教授,4
个体,4
举行,4
聚集,4
登记,4
高低贵贱,4
楼下,4
走开,4
镜头,4
途径,4
一夫,4
骄傲,4
文章,4
婚姻自由,4
or,4
过多,4
追求幸福,4
玩玩,4
修法,4
那句话,4
男女之间,4
虚伪,4
进入,4
推行,4
无视,4
就够,4
审议稿,4
言论自由,4
